date,iso2,cumulative_cases,cumulative_negative_tests,cumulative_pending_tests,currently_hospitalized,currently_in_icu,cumulative_in_icu,currently_on_ventilator,cumulative_on_ventilator,cumulative_recovered,cumulative_deaths,cumulative_hospitalized,cumulative_test_results,deaths,hospitalized,negative_tests,cases,test_results,in_icu,on_ventilator,recovered
2020-03-31,US-HI,204.0,8471.0,,,,6.0,,,49.0,,12.0,8675,0.0,0.0,646.0,29.0,675.0,6.0,,49.0
2020-03-31,US-IA,497.0,6888.0,29.0,61.0,,,,,33.0,7.0,94.0,7385,1.0,20.0,726.0,73.0,799.0,,,10.0
2020-03-31,US-ID,415.0,5297.0,,,,6.0,,,,7.0,45.0,5712,1.0,6.0,901.0,105.0,1006.0,6.0,,
2020-03-31,US-IL,5994.0,29231.0,195.0,,,,,,,99.0,,35225,26.0,0.0,3842.0,937.0,4779.0,,,
2020-03-31,US-IN,2159.0,11214.0,,,,,,,,49.0,1.0,13373,14.0,0.0,1342.0,373.0,1715.0,,,
2020-03-31,US-KS,428.0,4996.0,21.0,,,,,,,9.0,79.0,5424,1.0,13.0,442.0,60.0,502.0,,,
2020-03-31,US-KY,480.0,6330.0,3.0,,,,,,,11.0,,6810,2.0,0.0,751.0,41.0,792.0,,,
2020-03-31,US-LA,5237.0,33730.0,,1355.0,,,438.0,,,239.0,,38967,54.0,0.0,3722.0,1212.0,4934.0,,,
2020-03-31,US-MA,6620.0,40315.0,,,,,,,,89.0,562.0,46935,33.0,109.0,3274.0,868.0,4142.0,,,
2020-03-31,US-MD,1660.0,14868.0,12.0,,,,,,25.0,18.0,429.0,16528,3.0,76.0,1552.0,247.0,1799.0,,,0.0
2020-03-31,US-ME,303.0,6088.0,17.0,,,,,,68.0,5.0,57.0,6391,2.0,8.0,2694.0,28.0,2722.0,,,27.0
2020-03-31,US-MI,11875.0,23979.0,30.0,,,,,,,259.0,,35854,75.0,0.0,2796.0,974.0,3770.0,,,
2020-03-31,US-MN,629.0,19151.0,,56.0,26.0,26.0,,,252.0,12.0,112.0,19780,2.0,20.0,905.0,53.0,958.0,2.0,,0.0
2020-03-31,US-MO,1327.0,14614.0,,,,,,,,14.0,,15941,1.0,0.0,1410.0,296.0,1706.0,,,
2020-03-31,US-MP,2.0,,,,,,,,,0.0,,2,0.0,0.0,0.0,0.0,0.0,,,
2020-03-31,US-MS,937.0,3537.0,,,,,,,,20.0,211.0,4474,4.0,16.0,548.0,90.0,638.0,,,
2020-03-31,US-MT,184.0,4234.0,57.0,,,,,,,4.0,14.0,4418,0.0,4.0,91.0,13.0,104.0,,,
2020-03-31,US-NC,1498.0,21608.0,151.0,157.0,,,,,,8.0,,23106,2.0,0.0,2051.0,191.0,2242.0,,,
2020-03-31,US-ND,126.0,4131.0,0.0,,,,,,30.0,3.0,21.0,4257,1.0,2.0,403.0,17.0,420.0,,,11.0
2020-03-31,US-NE,172.0,2931.0,8.0,,,,,,,3.0,,3103,1.0,0.0,347.0,27.0,374.0,,,
2020-03-31,US-NH,314.0,5413.0,65.0,,,,,,,3.0,45.0,5727,0.0,0.0,27.0,0.0,27.0,,,
2020-03-31,US-NJ,18696.0,27077.0,45.0,2000.0,,,,,,267.0,,45773,69.0,0.0,1853.0,2060.0,3913.0,,,
2020-03-31,US-NM,281.0,12246.0,0.0,22.0,,,,,26.0,4.0,,12527,2.0,0.0,1304.0,44.0,1348.0,,,0.0
2020-03-31,US-NV,1113.0,10681.0,164.0,,,,,,,17.0,,11794,2.0,0.0,474.0,105.0,579.0,,,
2020-03-31,US-NY,75795.0,129391.0,236.0,10929.0,2710.0,,,,4975.0,1550.0,15904.0,205186,332.0,2183.0,9420.0,9298.0,18718.0,,,771.0
2020-03-31,US-OH,2199.0,26992.0,361.0,,,198.0,,,,55.0,585.0,29191,16.0,110.0,1650.0,266.0,1916.0,35.0,,
2020-03-31,US-OK,565.0,1229.0,102.0,,83.0,,,,,23.0,177.0,1794,6.0,24.0,22.0,84.0,106.0,,,
2020-03-31,US-OR,690.0,13136.0,433.0,132.0,,,40.0,,,18.0,154.0,13826,2.0,14.0,859.0,84.0,943.0,,,
2020-03-31,US-PA,4843.0,37645.0,183.0,,,,,,,63.0,514.0,42488,14.0,128.0,3868.0,756.0,4624.0,,,
2020-03-31,US-PR,239.0,1195.0,854.0,,,,,,,8.0,,1434,2.0,0.0,264.0,65.0,329.0,,,
2020-03-31,US-RI,489.0,3476.0,138.0,59.0,9.0,,6.0,,35.0,8.0,,3965,4.0,0.0,289.0,87.0,376.0,,,35.0
2020-03-31,US-SC,1083.0,4616.0,,,,,,,,22.0,259.0,5699,4.0,130.0,456.0,158.0,614.0,,,
2020-03-31,US-SD,108.0,3609.0,0.0,,,,,,44.0,1.0,12.0,3717,0.0,12.0,131.0,7.0,138.0,,,10.0
2020-03-31,US-TN,2239.0,25121.0,,,,,,,121.0,23.0,175.0,27360,10.0,27.0,3651.0,405.0,4056.0,,,121.0
2020-03-31,US-TX,3266.0,39726.0,,196.0,,,,,38.0,41.0,,42992,7.0,0.0,6723.0,389.0,7112.0,,,0.0
2020-03-31,US-UT,887.0,17626.0,,,,,,,,5.0,73.0,18513,1.0,73.0,2429.0,81.0,2510.0,,,
2020-03-31,US-VA,1250.0,12151.0,9.0,,,,,,,27.0,165.0,13401,2.0,29.0,1133.0,230.0,1363.0,,,
2020-03-31,US-VI,30.0,126.0,24.0,,,,,,21.0,,,156,0.0,0.0,0.0,0.0,0.0,,,21.0
2020-03-31,US-VT,293.0,3957.0,,21.0,,,,,15.0,13.0,36.0,4250,1.0,18.0,283.0,37.0,320.0,,,15.0
2020-03-31,US-WA,6048.0,60566.0,60.0,,,,,,,252.0,,66614,13.0,0.0,0.0,482.0,482.0,,,
2020-03-31,US-WI,1351.0,17375.0,12.0,,,,,,,16.0,337.0,18726,2.0,337.0,1519.0,130.0,1649.0,,,
2020-03-31,US-WV,162.0,3981.0,0.0,,,,,,,1.0,1.0,4143,0.0,0.0,997.0,36.0,1033.0,,,
2020-03-31,US-WY,109.0,1999.0,0.0,,,,,,26.0,0.0,17.0,2108,0.0,0.0,159.0,15.0,174.0,,,2.0
2020-04-01,US-AK,133.0,4470.0,13.0,,,,,,,3.0,9.0,4603,0.0,2.0,876.0,14.0,890.0,,,
2020-04-01,US-AL,1077.0,6697.0,40.0,,,,,,,26.0,,7774,13.0,0.0,399.0,96.0,495.0,,,
2020-04-01,US-AR,584.0,7354.0,119.0,56.0,,,25.0,32.0,42.0,10.0,90.0,7938,2.0,90.0,1395.0,61.0,1456.0,,32.0,7.0
2020-04-01,US-AS,0.0,20.0,6.0,,,,,,,0.0,,20,0.0,0.0,17.0,0.0,17.0,,,
2020-04-01,US-AZ,1413.0,19645.0,21.0,,,,,,,29.0,,21058,5.0,0.0,1563.0,124.0,1687.0,,,
2020-04-01,US-CA,8155.0,21772.0,57400.0,1855.0,774.0,,,,,171.0,,29927,18.0,0.0,0.0,673.0,673.0,,,
2020-04-01,US-CO,2966.0,13883.0,1.0,,,,,,,69.0,509.0,16849,18.0,95.0,1146.0,339.0,1485.0,,,
2020-04-01,US-CT,3557.0,13043.0,8.0,766.0,,,,,,85.0,,16600,16.0,0.0,14.0,429.0,443.0,,,
2020-04-01,US-DC,586.0,3262.0,2.0,,,,,,142.0,11.0,,3848,2.0,0.0,0.0,91.0,91.0,,,21.0
2020-04-01,US-DE,368.0,4015.0,32.0,51.0,,,,,49.0,11.0,,4383,1.0,0.0,319.0,49.0,368.0,,,27.0
2020-04-01,US-FL,6955.0,59529.0,1235.0,,,,,,,87.0,949.0,66484,10.0,126.0,5244.0,617.0,5861.0,,,
2020-04-01,US-GA,4638.0,15688.0,,,,,,,,139.0,952.0,20326,28.0,119.0,3436.0,709.0,4145.0,,,
2020-04-01,US-GU,77.0,406.0,,19.0,2.0,,,,9.0,3.0,,483,1.0,0.0,35.0,8.0,43.0,,,2.0
2020-04-01,US-HI,208.0,8721.0,,,,6.0,,,58.0,1.0,13.0,8929,1.0,1.0,250.0,4.0,254.0,0.0,,9.0
2020-04-01,US-IA,549.0,7304.0,29.0,63.0,,,,,118.0,9.0,99.0,7853,2.0,5.0,416.0,52.0,468.0,,,85.0
2020-04-01,US-ID,525.0,6076.0,,,,7.0,,,,9.0,46.0,6601,2.0,1.0,779.0,110.0,889.0,1.0,,
2020-04-01,US-IL,6980.0,33404.0,195.0,,,,,,,141.0,,40384,42.0,0.0,4173.0,986.0,5159.0,,,
2020-04-01,US-IN,2565.0,11810.0,,,,,,,,65.0,1.0,14375,16.0,0.0,596.0,406.0,1002.0,,,
2020-04-01,US-KS,482.0,5411.0,21.0,,,,,,,10.0,114.0,5893,1.0,35.0,415.0,54.0,469.0,,,
2020-04-01,US-KY,591.0,6965.0,3.0,,,,,,,17.0,,7556,6.0,0.0,635.0,111.0,746.0,,,
2020-04-01,US-LA,6424.0,39352.0,,1498.0,,,490.0,,,273.0,,45776,34.0,0.0,5622.0,1187.0,6809.0,,,
2020-04-01,US-MA,7738.0,44000.0,,,,,,,,122.0,682.0,51738,33.0,120.0,3685.0,1118.0,4803.0,,,
2020-04-01,US-MD,1985.0,17233.0,12.0,,,,,,25.0,31.0,522.0,19218,13.0,93.0,2365.0,325.0,2690.0,,,0.0
2020-04-01,US-ME,344.0,6088.0,17.0,,,,,,80.0,7.0,63.0,6432,2.0,6.0,0.0,41.0,41.0,,,12.0
2020-04-01,US-MI,12888.0,27237.0,30.0,,,,,,,337.0,,40125,78.0,0.0,3258.0,1013.0,4271.0,,,
2020-04-01,US-MN,689.0,20502.0,,54.0,27.0,27.0,,,252.0,17.0,122.0,21191,5.0,10.0,1351.0,60.0,1411.0,1.0,,0.0
2020-04-01,US-MO,1581.0,15846.0,,,,,,,,18.0,,17427,4.0,0.0,1232.0,254.0,1486.0,,,
2020-04-01,US-MP,6.0,,,,,,,,,0.0,,6,0.0,0.0,0.0,4.0,4.0,,,
2020-04-01,US-MS,1073.0,3712.0,,,,,,,,22.0,332.0,4785,2.0,121.0,175.0,136.0,311.0,,,
2020-04-01,US-MT,208.0,4710.0,57.0,,,,,,,5.0,17.0,4918,1.0,3.0,476.0,24.0,500.0,,,
2020-04-01,US-NC,1584.0,24659.0,151.0,204.0,,,,,,10.0,,26243,2.0,0.0,3051.0,86.0,3137.0,,,
2020-04-01,US-ND,142.0,4351.0,0.0,,,,,,34.0,3.0,23.0,4493,0.0,2.0,220.0,16.0,236.0,,,4.0
2020-04-01,US-NE,210.0,3475.0,8.0,,,,,,,4.0,,3685,1.0,0.0,544.0,38.0,582.0,,,
2020-04-01,US-NH,415.0,5985.0,97.0,,,,,,56.0,4.0,56.0,6400,1.0,11.0,572.0,101.0,673.0,,,56.0
2020-04-01,US-NJ,22255.0,30387.0,45.0,2000.0,,,,,,355.0,,52642,88.0,0.0,3310.0,3559.0,6869.0,,,
2020-04-01,US-NM,315.0,12925.0,0.0,24.0,,,,,26.0,5.0,,13240,1.0,0.0,679.0,34.0,713.0,,,0.0
2020-04-01,US-NV,1279.0,11519.0,164.0,,,,,,,26.0,,12798,9.0,0.0,838.0,166.0,1004.0,,,
2020-04-01,US-NY,83712.0,137168.0,236.0,12226.0,3022.0,,,,6142.0,1941.0,18368.0,220880,391.0,2464.0,7777.0,7917.0,15694.0,,,1167.0
2020-04-01,US-OH,2547.0,26992.0,361.0,,,222.0,,,,65.0,679.0,29539,10.0,94.0,0.0,348.0,348.0,24.0,,
2020-04-01,US-OK,719.0,1248.0,102.0,174.0,98.0,,,,,30.0,219.0,1967,7.0,42.0,19.0,154.0,173.0,,,
2020-04-01,US-OR,736.0,13136.0,433.0,132.0,,,40.0,,,18.0,154.0,13872,0.0,0.0,0.0,46.0,46.0,,,
2020-04-01,US-PA,5805.0,42427.0,183.0,,,,,,,74.0,620.0,48232,11.0,106.0,4782.0,962.0,5744.0,,,
2020-04-01,US-PR,286.0,1409.0,897.0,,,,,,,11.0,,1695,3.0,0.0,214.0,47.0,261.0,,,
2020-04-01,US-RI,566.0,3831.0,138.0,60.0,14.0,,6.0,,35.0,10.0,,4397,2.0,0.0,355.0,77.0,432.0,,,0.0
2020-04-01,US-SC,1293.0,5033.0,,,,,,,,26.0,349.0,6326,4.0,90.0,417.0,210.0,627.0,,,
2020-04-01,US-SD,129.0,3903.0,0.0,,,,,,51.0,2.0,12.0,4032,1.0,0.0,294.0,21.0,315.0,,,7.0
2020-04-01,US-TN,2683.0,29769.0,,,,,,,137.0,24.0,200.0,32452,1.0,25.0,4648.0,444.0,5092.0,,,16.0
2020-04-01,US-TX,3997.0,43860.0,,196.0,,,,,38.0,58.0,,47857,17.0,0.0,4134.0,731.0,4865.0,,,0.0
2020-04-01,US-UT,1012.0,20155.0,,,,,,,,7.0,91.0,21167,2.0,18.0,2529.0,125.0,2654.0,,,
2020-04-01,US-VA,1484.0,13860.0,9.0,,,145.0,,108.0,,34.0,305.0,15344,7.0,140.0,1709.0,234.0,1943.0,145.0,108.0,
2020-04-01,US-VI,30.0,126.0,24.0,,,,,,21.0,,,156,0.0,0.0,0.0,0.0,0.0,,,0.0
2020-04-01,US-VT,321.0,4174.0,,30.0,,,,,15.0,16.0,45.0,4495,3.0,9.0,217.0,28.0,245.0,,,0.0
2020-04-01,US-WA,6645.0,60566.0,60.0,,,,,,,270.0,,67211,18.0,0.0,0.0,597.0,597.0,,,
2020-04-01,US-WI,1550.0,18819.0,12.0,,,,,,,24.0,398.0,20369,8.0,61.0,1444.0,199.0,1643.0,,,
2020-04-01,US-WV,191.0,4384.0,0.0,,,,,,,1.0,1.0,4575,0.0,0.0,403.0,29.0,432.0,,,
2020-04-01,US-WY,130.0,2218.0,0.0,,,,,,31.0,0.0,18.0,2348,0.0,1.0,219.0,21.0,240.0,,,5.0
2020-04-02,US-AK,143.0,4879.0,13.0,,,,,,,3.0,9.0,5022,0.0,0.0,409.0,10.0,419.0,,,
2020-04-02,US-AL,1233.0,7503.0,40.0,,,,,,,32.0,,8736,6.0,0.0,806.0,156.0,962.0,,,
2020-04-02,US-AR,643.0,7880.0,119.0,66.0,,,23.0,32.0,47.0,12.0,100.0,8523,2.0,10.0,526.0,59.0,585.0,,0.0,5.0
2020-04-02,US-AS,0.0,20.0,6.0,,,,,,,0.0,,20,0.0,0.0,0.0,0.0,0.0,,,
2020-04-02,US-AZ,1598.0,21111.0,21.0,,,,,,,32.0,,22709,3.0,0.0,1466.0,185.0,1651.0,,,
2020-04-02,US-CA,9191.0,23809.0,59500.0,1922.0,816.0,,,,,203.0,,33000,32.0,0.0,2037.0,1036.0,3073.0,,,
2020-04-02,US-CO,3342.0,15303.0,1.0,,,,,,,80.0,620.0,18645,11.0,111.0,1420.0,376.0,1796.0,,,
2020-04-02,US-CT,3824.0,14476.0,8.0,827.0,,,,,,112.0,,18300,27.0,0.0,1433.0,267.0,1700.0,,,
2020-04-02,US-DC,653.0,4417.0,2.0,,,,,,173.0,12.0,,5070,1.0,0.0,1155.0,67.0,1222.0,,,31.0
2020-04-02,US-DE,393.0,4566.0,32.0,56.0,,,,,49.0,12.0,,4959,1.0,0.0,551.0,25.0,576.0,,,0.0
2020-04-02,US-FL,8010.0,69286.0,1285.0,,,,,,,128.0,1123.0,77296,41.0,174.0,9757.0,1055.0,10812.0,,,
2020-04-02,US-GA,5348.0,17609.0,,,,,,,,163.0,1056.0,22957,24.0,104.0,1921.0,710.0,2631.0,,,
2020-04-02,US-GU,82.0,442.0,,19.0,2.0,,,,12.0,3.0,,524,0.0,0.0,36.0,5.0,41.0,,,3.0
2020-04-02,US-HI,258.0,10206.0,,,,6.0,,,69.0,1.0,15.0,10464,0.0,2.0,1485.0,50.0,1535.0,0.0,,11.0
2020-04-02,US-IA,614.0,8054.0,29.0,74.0,,,,,46.0,11.0,120.0,8668,2.0,21.0,750.0,65.0,815.0,,,-72.0
2020-04-02,US-ID,669.0,6613.0,,,,7.0,,,,9.0,49.0,7282,0.0,3.0,537.0,144.0,681.0,0.0,,
2020-04-02,US-IL,7695.0,35961.0,195.0,,,,,,,157.0,,43656,16.0,0.0,2557.0,715.0,3272.0,,,
2020-04-02,US-IN,3039.0,13246.0,,,,,,,,78.0,1.0,16285,13.0,0.0,1436.0,474.0,1910.0,,,
2020-04-02,US-KS,552.0,6059.0,21.0,,,,,,,13.0,138.0,6611,3.0,24.0,648.0,70.0,718.0,,,
2020-04-02,US-KY,680.0,7220.0,3.0,,,,,,,20.0,,7900,3.0,0.0,255.0,89.0,344.0,,,
2020-04-02,US-LA,9150.0,41936.0,,1639.0,,,507.0,,,310.0,,51086,37.0,0.0,2584.0,2726.0,5310.0,,,
2020-04-02,US-MA,8966.0,47642.0,,,,,,,,154.0,813.0,56608,32.0,131.0,3642.0,1228.0,4870.0,,,
2020-04-02,US-MD,2331.0,18890.0,12.0,,,,,,81.0,36.0,582.0,21221,5.0,60.0,1657.0,346.0,2003.0,,,56.0
2020-04-02,US-ME,376.0,6088.0,17.0,,,,,,94.0,7.0,68.0,6464,0.0,5.0,0.0,32.0,32.0,,,14.0
2020-04-02,US-MI,14117.0,30368.0,30.0,,,,,,,417.0,,44485,80.0,0.0,3131.0,1229.0,4360.0,,,
2020-04-02,US-MN,742.0,21652.0,,75.0,38.0,38.0,,,252.0,18.0,138.0,22394,1.0,16.0,1150.0,53.0,1203.0,11.0,,0.0
2020-04-02,US-MO,1834.0,17849.0,,,,,,,,19.0,,19683,1.0,0.0,2003.0,253.0,2256.0,,,
2020-04-02,US-MP,8.0,13.0,12.0,,,,,,,1.0,,21,1.0,0.0,13.0,2.0,15.0,,,
2020-04-02,US-MS,1177.0,4753.0,,,,,,,,26.0,360.0,5930,4.0,28.0,1041.0,104.0,1145.0,,,
2020-04-02,US-MT,227.0,5093.0,57.0,,,,,,,5.0,20.0,5320,0.0,3.0,383.0,19.0,402.0,,,
2020-04-02,US-NC,1857.0,26822.0,151.0,184.0,,,,,,16.0,,28679,6.0,0.0,2163.0,273.0,2436.0,,,
2020-04-02,US-ND,159.0,4821.0,0.0,,,,,,43.0,3.0,28.0,4980,0.0,5.0,470.0,17.0,487.0,,,9.0
2020-04-02,US-NE,246.0,3978.0,11.0,,,,,,,5.0,,4224,1.0,0.0,503.0,36.0,539.0,,,
2020-04-02,US-NH,415.0,6078.0,126.0,,,,,,91.0,4.0,58.0,6493,0.0,2.0,93.0,0.0,93.0,,,35.0
2020-04-02,US-NJ,25590.0,33520.0,45.0,2000.0,,,,,,537.0,,59110,182.0,0.0,3133.0,3335.0,6468.0,,,
2020-04-02,US-NM,363.0,13648.0,0.0,31.0,,,,,26.0,6.0,,14011,1.0,0.0,723.0,48.0,771.0,,,0.0
2020-04-02,US-NV,1458.0,12588.0,164.0,,,,,,,38.0,,14046,12.0,0.0,1069.0,179.0,1248.0,,,
2020-04-02,US-NY,92381.0,146584.0,236.0,13383.0,3396.0,,,,7434.0,2373.0,20817.0,238965,432.0,2449.0,9416.0,8669.0,18085.0,,,1292.0
2020-04-02,US-OH,2902.0,32016.0,361.0,,,260.0,,,,81.0,802.0,34918,16.0,123.0,5024.0,355.0,5379.0,38.0,,
2020-04-02,US-OK,879.0,1265.0,102.0,182.0,144.0,,,,,34.0,257.0,2144,4.0,38.0,17.0,160.0,177.0,,,
2020-04-02,US-OR,826.0,15259.0,433.0,134.0,,,38.0,,,21.0,188.0,16085,3.0,34.0,2123.0,90.0,2213.0,,,
2020-04-02,US-PA,7016.0,47698.0,183.0,,,,,,,90.0,730.0,54714,16.0,110.0,5271.0,1211.0,6482.0,,,
2020-04-02,US-PR,316.0,1604.0,1119.0,,,,,,,12.0,,1920,1.0,0.0,195.0,30.0,225.0,,,
2020-04-02,US-RI,657.0,4412.0,138.0,72.0,14.0,,6.0,,35.0,12.0,,5069,2.0,0.0,581.0,91.0,672.0,,,0.0
2020-04-02,US-SC,1554.0,5441.0,,,,,,,,31.0,896.0,6995,5.0,547.0,408.0,261.0,669.0,,,
2020-04-02,US-SD,165.0,4217.0,0.0,,,,,,57.0,2.0,17.0,4382,0.0,5.0,314.0,36.0,350.0,,,6.0
2020-04-02,US-TN,2845.0,31766.0,,,,,,,220.0,32.0,263.0,34611,8.0,63.0,1997.0,162.0,2159.0,,,83.0
2020-04-02,US-TX,4669.0,46010.0,,196.0,,,,,38.0,70.0,,50679,12.0,0.0,2150.0,672.0,2822.0,,,0.0
2020-04-02,US-UT,1074.0,20155.0,,,,,,,,7.0,100.0,21229,0.0,9.0,0.0,62.0,62.0,,,
2020-04-02,US-VA,1706.0,15883.0,9.0,246.0,,145.0,,108.0,,41.0,305.0,17589,7.0,0.0,2023.0,222.0,2245.0,0.0,0.0,
2020-04-02,US-VI,33.0,149.0,42.0,,,,,,25.0,,,182,0.0,0.0,23.0,3.0,26.0,,,4.0
2020-04-02,US-VT,338.0,4711.0,,29.0,,,,,15.0,17.0,45.0,5049,1.0,0.0,537.0,17.0,554.0,,,0.0
2020-04-02,US-WA,7021.0,68814.0,60.0,,,,,,,296.0,,75835,26.0,0.0,8248.0,376.0,8624.0,,,
2020-04-02,US-WI,1730.0,20317.0,12.0,,,,,,,31.0,461.0,22047,7.0,63.0,1498.0,180.0,1678.0,,,
2020-04-02,US-WV,217.0,5276.0,0.0,,,,,,,2.0,1.0,5493,1.0,0.0,892.0,26.0,918.0,,,
2020-04-02,US-WY,150.0,2439.0,0.0,,,,,,31.0,0.0,19.0,2589,0.0,1.0,221.0,20.0,241.0,,,0.0
2020-04-03,US-AK,157.0,5859.0,13.0,,,,,,,3.0,15.0,6016,0.0,6.0,980.0,14.0,994.0,,,
2020-04-03,US-AL,1432.0,8187.0,40.0,,,,,,,35.0,,9619,3.0,0.0,684.0,199.0,883.0,,,
2020-04-03,US-AR,704.0,8995.0,119.0,71.0,,,26.0,39.0,60.0,12.0,105.0,9699,0.0,5.0,1115.0,61.0,1176.0,,7.0,13.0
2020-04-03,US-AS,0.0,20.0,6.0,,,,,,,0.0,,20,0.0,0.0,0.0,0.0,0.0,,,
2020-04-03,US-AZ,1769.0,22904.0,21.0,,,,,,,41.0,,24673,9.0,0.0,1793.0,171.0,1964.0,,,
2020-04-03,US-CA,10701.0,24599.0,59500.0,2188.0,901.0,,,,,237.0,,35300,34.0,0.0,790.0,1510.0,2300.0,,,
2020-04-03,US-CO,3728.0,16683.0,1.0,,,,,,,97.0,710.0,20411,17.0,90.0,1380.0,386.0,1766.0,,,
2020-04-03,US-CT,4914.0,15101.0,8.0,909.0,,,,,,131.0,,20015,19.0,0.0,625.0,1090.0,1715.0,,,
2020-04-03,US-DC,757.0,4827.0,2.0,,,,,,206.0,15.0,,5584,3.0,0.0,410.0,104.0,514.0,,,33.0
2020-04-03,US-DE,450.0,4995.0,32.0,63.0,,,,,71.0,14.0,,5445,2.0,0.0,429.0,57.0,486.0,,,22.0
2020-04-03,US-FL,9585.0,82137.0,1225.0,,,,,,,163.0,1287.0,91722,35.0,164.0,12851.0,1575.0,14426.0,,,
2020-04-03,US-GA,5831.0,19434.0,,,,,,,,184.0,1158.0,25265,21.0,102.0,1825.0,483.0,2308.0,,,
2020-04-03,US-GU,84.0,459.0,,19.0,2.0,,,,14.0,4.0,,543,1.0,0.0,17.0,2.0,19.0,,,2.0
2020-04-03,US-HI,285.0,10206.0,,,,6.0,,,72.0,2.0,15.0,10491,1.0,0.0,0.0,27.0,27.0,0.0,,3.0
2020-04-03,US-IA,699.0,8754.0,29.0,80.0,,,,,188.0,11.0,138.0,9453,0.0,18.0,700.0,85.0,785.0,,,142.0
2020-04-03,US-ID,891.0,7054.0,,,,7.0,,,,9.0,56.0,7945,0.0,7.0,441.0,222.0,663.0,0.0,,
2020-04-03,US-IL,8904.0,39144.0,195.0,,,,,,,210.0,,48048,53.0,0.0,3183.0,1209.0,4392.0,,,
2020-04-03,US-IN,3437.0,14398.0,,,,,,,,102.0,1.0,17835,24.0,0.0,1152.0,398.0,1550.0,,,
2020-04-03,US-KS,620.0,6454.0,21.0,,,,,,,17.0,151.0,7074,4.0,13.0,395.0,68.0,463.0,,,
2020-04-03,US-KY,770.0,12034.0,3.0,,,,,,,31.0,,12804,11.0,0.0,4814.0,90.0,4904.0,,,
2020-04-03,US-LA,10297.0,43348.0,,1707.0,,,535.0,,,370.0,,53645,60.0,0.0,1412.0,1147.0,2559.0,,,
2020-04-03,US-MA,10402.0,52560.0,,,,,,,,192.0,966.0,62962,38.0,153.0,4918.0,1436.0,6354.0,,,
2020-04-03,US-MD,2758.0,20932.0,12.0,,,,,,159.0,42.0,664.0,23690,6.0,82.0,2042.0,427.0,2469.0,,,78.0
2020-04-03,US-ME,432.0,6088.0,17.0,,,,,,113.0,9.0,75.0,6520,2.0,7.0,0.0,56.0,56.0,,,19.0
2020-04-03,US-MI,15252.0,33670.0,30.0,,,,,,56.0,479.0,,48922,62.0,0.0,3302.0,1135.0,4437.0,,,56.0
2020-04-03,US-MN,789.0,23438.0,,86.0,40.0,40.0,,,252.0,22.0,156.0,24227,4.0,18.0,1786.0,47.0,1833.0,2.0,,0.0
2020-04-03,US-MO,2113.0,19357.0,,,,,,,,19.0,,21470,0.0,0.0,1508.0,279.0,1787.0,,,
2020-04-03,US-MP,8.0,13.0,10.0,,,,,,,1.0,,21,0.0,0.0,0.0,0.0,0.0,,,
2020-04-03,US-MS,1358.0,4753.0,,,,,,,,29.0,420.0,6111,3.0,60.0,0.0,181.0,181.0,,,
2020-04-03,US-MT,243.0,5333.0,57.0,,,,,,,5.0,24.0,5576,0.0,4.0,240.0,16.0,256.0,,,
2020-04-03,US-NC,2093.0,29505.0,151.0,184.0,,,,,,19.0,,31598,3.0,0.0,2683.0,236.0,2919.0,,,
2020-04-03,US-ND,173.0,5625.0,0.0,,,,,,55.0,3.0,29.0,5798,0.0,1.0,804.0,14.0,818.0,,,12.0
2020-04-03,US-NE,279.0,4487.0,11.0,,,,,,,6.0,,4766,1.0,0.0,509.0,33.0,542.0,,,
2020-04-03,US-NH,479.0,6575.0,114.0,,,,,,101.0,5.0,73.0,7054,1.0,15.0,497.0,64.0,561.0,,,10.0
2020-04-03,US-NJ,29895.0,37608.0,45.0,3016.0,,,,,,646.0,,67503,109.0,0.0,4088.0,4305.0,8393.0,,,
2020-04-03,US-NM,403.0,14375.0,0.0,31.0,,,,,26.0,7.0,,14778,1.0,0.0,727.0,40.0,767.0,,,0.0
2020-04-03,US-NV,1514.0,13018.0,164.0,,,,,,,43.0,,14532,5.0,0.0,430.0,56.0,486.0,,,
2020-04-03,US-NY,102863.0,157657.0,236.0,14810.0,3731.0,,,,8886.0,2935.0,23696.0,260520,562.0,2879.0,11073.0,10482.0,21555.0,,,1452.0
2020-04-03,US-OH,3312.0,35063.0,361.0,,,288.0,,,,91.0,895.0,38375,10.0,93.0,3047.0,410.0,3457.0,28.0,,
2020-04-03,US-OK,988.0,1315.0,102.0,171.0,123.0,,,,383.0,38.0,289.0,2303,4.0,32.0,50.0,109.0,159.0,,,383.0
2020-04-03,US-OR,899.0,16535.0,433.0,188.0,,,38.0,,,22.0,204.0,17434,1.0,16.0,1276.0,73.0,1349.0,,,
2020-04-03,US-PA,8420.0,53695.0,183.0,,,,,,,102.0,852.0,62115,12.0,122.0,5997.0,1404.0,7401.0,,,
2020-04-03,US-PR,378.0,2049.0,1055.0,,,,,,,15.0,,2427,3.0,0.0,445.0,62.0,507.0,,,
2020-04-03,US-RI,709.0,4857.0,138.0,77.0,14.0,,6.0,,35.0,14.0,,5566,2.0,0.0,445.0,52.0,497.0,,,0.0
2020-04-03,US-SC,1554.0,5441.0,,,,,,,,31.0,241.0,6995,0.0,-655.0,0.0,0.0,0.0,,,
2020-04-03,US-SD,187.0,4593.0,3.0,,,,,,69.0,2.0,17.0,4780,0.0,0.0,376.0,22.0,398.0,,,12.0
