iso2,admin_level,name,osm_id,population,timezone,lat,long,wikidata_id,wikipedia_id,iso1
SI-184,8,Tabor,1675896,1659.0,Europe/Ljubljana,46.22,15.01,Q999530,sl:Občina Tabor,SI
SI-185,8,Trnovska vas,1676351,1350.0,Europe/Ljubljana,46.52,15.89,Q999559,sl:Občina Trnovska vas,SI
SI-186,8,Trzin,1675868,3923.0,Europe/Ljubljana,46.13,14.55,Q773160,sl:Občina Trzin,SI
SI-187,8,Velika Polana,1676366,1412.0,Europe/Ljubljana,46.58,16.35,Q995101,sl:Občina Velika Polana,SI
SI-188,8,Veržej,1676361,1290.0,Europe/Ljubljana,46.58,16.16,Q1008086,sl:Občina Veržej,SI
SI-189,8,Vransko,1675889,2620.0,Europe/Ljubljana,46.24,14.94,Q13378299,sl:Občina Vransko,SI
SI-190,8,Žalec,1676311,21425.0,Europe/Ljubljana,46.26,15.17,Q15931,sl:Občina Žalec,SI
SI-191,8,Žetale,1685750,1297.0,Europe/Ljubljana,46.28,15.8,Q393910,sl:Občina Žetale,SI
SI-192,8,Žirovnica,1675609,4384.0,Europe/Ljubljana,46.41,14.17,Q394103,sl:Občina Žirovnica,SI
SI-193,8,Žužemberk,1681530,4648.0,Europe/Ljubljana,45.81,14.93,Q13377798,sl:Občina Žužemberk,SI
SI-194,8,Šmartno pri Litiji,1681518,5629.0,Europe/Ljubljana,46.02,14.85,Q13378453,sl:Občina Šmartno pri Litiji,SI
SI-195,8,Apače,1676333,3532.0,Europe/Ljubljana,46.69,15.87,Q3278915,sl:Občina Apače,SI
SI-196,8,Cirkulane,1685720,2362.0,Europe/Ljubljana,46.34,16.0,Q13370246,sl:Občina Cirkulane,SI
SI-197,8,Kostanjevica na Krki,1685726,2445.0,Europe/Ljubljana,45.84,15.42,Q12062190,sl:Občina Kostanjevica na Krki,SI
SI-198,8,Makole,1676316,2025.0,Europe/Ljubljana,46.32,15.67,Q1808143,sl:Občina Makole,SI
SI-199,8,Mokronog-Trebelno,1681503,3080.0,Europe/Ljubljana,45.92,15.16,Q1027078,sl:Občina Mokronog - Trebelno,SI
SI-200,8,Poljčane,1676317,4459.0,Europe/Ljubljana,46.31,15.6,Q594852,sl:Občina Poljčane,SI
SI-201,8,Renče-Vogrsko,1675827,4366.0,Europe/Ljubljana,45.89,13.68,Q612216,sl:Občina Renče - Vogrsko,SI
SI-202,8,Središče ob Dravi,1685743,1951.0,Europe/Ljubljana,46.4,16.26,Q3441796,sl:Občina Središče ob Dravi,SI
SI-203,8,Straža,1681529,3912.0,Europe/Ljubljana,45.78,15.09,Q1784972,sl:Občina Straža,SI
SI-204,8,Sveta Trojica v Slovenskih goricah,1676343,2083.0,Europe/Ljubljana,46.57,15.89,Q1016820,sl:Občina Sveta Trojica v Slovenskih goricah,SI
SI-205,8,Sveti Tomaž,1676357,1998.0,Europe/Ljubljana,46.48,16.07,Q1016831,sl:Občina Sveti Tomaž,SI
SI-206,8,Šmarješke Toplice,1681506,3400.0,Europe/Ljubljana,45.88,15.24,Q3509893,sl:Občina Šmarješke Toplice,SI
SI-207,8,Gorje,1675661,2751.0,Europe/Ljubljana,46.39,13.98,Q1027062,sl:Občina Gorje,SI
SI-208,8,Log-Dragomer,1675856,3654.0,Europe/Ljubljana,46.01,14.37,Q1027089,sl:Občina Log - Dragomer,SI
SI-209,8,Rečica ob Savinji,1675884,2333.0,Europe/Ljubljana,46.33,14.9,Q13378058,sl:Občina Rečica ob Savinji,SI
SI-210,8,Sveti Jurij v Slovenskih goricah,1676345,2083.0,Europe/Ljubljana,46.61,15.79,Q1008144,sl:Občina Sveti Jurij v Slovenskih goricah,SI
SI-211,8,Šentrupert,1681505,2978.0,Europe/Ljubljana,45.98,15.09,Q3487128,sl:Občina Šentrupert,SI
SI-212,8,Mirna,1681521,2622.0,Europe/Ljubljana,45.95,15.06,Q1515842,sl:Občina Mirna,SI
SI-213,8,Ankaran / Ancarano,5504660,3215.0,Europe/Ljubljana,45.58,13.74,Q12042075,sl:Občina Ankaran,SI
SK-BC,4,Region of Banská Bystrica,388270,649788.0,Europe/Bratislava,48.52,19.5,Q183640,,SK
SK-BL,4,Region of Bratislava,388265,650838.0,Europe/Bratislava,48.32,17.18,Q183498,sk:Bratislavský kraj,SK
SK-KI,4,Region of Košice,388272,799217.0,Europe/Bratislava,48.7,21.27,Q186295,,SK
SK-NI,4,Region of Nitra,388268,678692.0,Europe/Bratislava,48.14,18.31,Q184548,sk:Nitriansky kraj,SK
SK-PV,4,Region of Prešov,388271,822946.0,Europe/Bratislava,49.12,21.22,Q189001,,SK
SK-TA,4,Region of Trnava,388266,562372.0,Europe/Bratislava,48.35,17.53,Q181342,sk:Trnavský kraj,SK
SK-TC,4,Region of Trenčín,388267,587364.0,Europe/Bratislava,48.86,18.21,Q183139,sk:Trenčiansky kraj,SK
SK-ZI,4,Region of Žilina,388269,691023.0,Europe/Bratislava,49.18,19.18,Q184228,,SK
SL-E,4,Eastern Province,3230988,,Africa/Freetown,8.24,-10.98,Q1050497,"en:Eastern Province, Sierra Leone",SL
SL-N,4,Northern Province,3230989,,Africa/Freetown,9.16,-11.62,Q912359,"en:Northern Province, Sierra Leone",SL
SL-NW,4,North Western Province,9636490,,Africa/Freetown,9.09,-12.6,Q43371075,"en:North West Province, Sierra Leone",SL
SL-S,4,Southern Province,3230990,,Africa/Freetown,7.78,-12.03,Q772185,"en:Southern Province, Sierra Leone",SL
SL-W,4,Western Area,3242455,,Africa/Freetown,8.34,-13.11,Q1050475,en:Western Area,SL
SM-01,8,Acquaviva,3012938,2137.0,Europe/San_Marino,43.95,12.42,Q206363,it:Acquaviva (San Marino),SM
SM-02,8,Chiesanuova,3012940,1097.0,Europe/San_Marino,43.91,12.42,Q206980,it:Chiesanuova (San Marino),SM
SM-03,8,Domagnano,3012941,3319.0,Europe/San_Marino,43.95,12.49,Q202202,it:Domagnano,SM
SM-04,8,Faetano,3012942,1164.0,Europe/San_Marino,43.93,12.49,Q206356,it:Faetano,SM
SM-05,8,Fiorentino,3012943,2526.0,Europe/San_Marino,43.91,12.46,Q206968,it:Fiorentino (San Marino),SM
SM-06,8,Borgo Maggiore,3012939,6631.0,Europe/San_Marino,43.94,12.46,Q201368,it:Borgo Maggiore,SM
SM-07,8,Città di San Marino,3012945,4040.0,Europe/San_Marino,43.93,12.44,Q1848,it:Città di San Marino,SM
SM-08,8,Montegiardino,3012944,910.0,Europe/San_Marino,43.91,12.48,Q206962,it:Montegiardino,SM
SM-09,8,Serravalle,3012946,10591.0,Europe/San_Marino,43.97,12.49,Q185412,it:Serravalle (San Marino),SM
SN-DB,3,Diourbel Region,2908186,1497453.0,Africa/Dakar,14.79,-16.18,Q856261,fr:Diourbel (région),SN
SN-DK,3,Dakar,2892079,3137196.0,Africa/Dakar,14.75,-17.27,Q856268,fr:Dakar (région),SN
SN-FK,3,Fatick Region,2908218,714389.0,Africa/Dakar,14.23,-16.24,Q856282,en:Fatick Region,SN
SN-KA,3,Kaffrine Region,3405262,566992.0,Africa/Dakar,14.21,-15.2,Q1059694,en:Kaffrine Region,SN
SN-KD,3,Kolda Region,3405108,662455.0,Africa/Dakar,13.03,-14.42,Q738081,fr:Kolda (région),SN
SN-KE,3,Kédougou Region,2738475,151357.0,Africa/Dakar,12.84,-12.2,Q1046666,en:Kédougou Region,SN
SN-KL,3,Kaolack Region,3405263,960875.0,Africa/Dakar,13.88,-15.94,Q847671,en:Kaolack Region,SN
SN-LG,3,Louga Region,2908172,874193.0,Africa/Dakar,15.38,-15.4,Q738061,en:Louga Region,SN
SN-MT,3,Matam Region,3405492,562539.0,Africa/Dakar,15.15,-13.6,Q856275,en:Matam Region,SN
SN-SE,3,Sédhiou Region,3405259,452994.0,Africa/Dakar,12.89,-15.59,Q589848,fr:Sédhiou (région),SN
SN-SL,3,Saint-Louis Region,3046921,908941.0,Africa/Dakar,16.21,-15.03,Q178872,en:Saint-Louis Region,SN
SN-TC,3,Tambacounda Region,3405109,681310.0,Africa/Dakar,13.88,-13.22,Q848554,en:Tambacounda Region,SN
SN-TH,3,Thiès Region,2906477,1788864.0,Africa/Dakar,14.83,-16.75,Q847682,en:Thiès Region,SN
SN-ZG,3,Ziguinchor Region,2909649,549151.0,Africa/Dakar,12.78,-16.37,Q822692,fr:Ziguinchor (région),SN
SO-AW,4,Awdal,1720051,983263.0,Africa/Mogadishu,10.57,43.38,Q791667,ar:عدل (الصومال),SO
SO-BK,4,Bakool,1720052,,Africa/Mogadishu,4.21,43.95,Q282471,ar:باكول‎‎,SO
SO-BN,4,Banaadir,1720053,1650227.0,Africa/Mogadishu,2.11,45.42,Q806070,ar:بنادر,SO
SO-BR,4,Bari,1720054,,Africa/Mogadishu,10.22,50.05,Q729170,ar:باري (الصومال),SO
SO-BY,4,Bay,1720055,,Africa/Mogadishu,2.65,43.57,Q812064,ar:باي (الصومال),SO
SO-GA,4,Galgaduud,1720056,,Africa/Mogadishu,5.13,46.75,Q876772,ar:جلجدود,SO
SO-GE,4,Gedo,1720057,,Africa/Mogadishu,2.9,41.98,Q856719,ar:جدو,SO
SO-HI,4,Hiiraan,1720058,,Africa/Mogadishu,4.22,45.47,Q660040,ar:هيران,SO
SO-JD,4,Middle Juba,1720061,,Africa/Mogadishu,1.23,42.54,Q1046324,ar:جوبا الوسطى,SO
SO-JH,4,Lower Juba,1720059,643.0,Africa/Mogadishu,0.09,41.8,Q877042,ar:جوبا السفلى,SO
SO-MU,4,Mudug,1720063,,Africa/Mogadishu,6.38,48.14,Q877034,ar:مدج,SO
SO-NU,4,Nugaal,1720064,,Africa/Mogadishu,8.11,48.91,Q1046329,ar:نوجال,SO
SO-SA,4,Sanaag,1720065,,Africa/Mogadishu,10.3,47.68,Q751387,ar:سناج (محافظة),SO
SO-SD,4,Middle Shebelle,1720062,514900.0,Africa/Mogadishu,3.02,46.01,Q678435,ar:شبيلي الوسطى,SO
SO-SH,4,Lower Shabelle,1720060,,Africa/Mogadishu,1.9,44.33,Q877028,ar:شبيلي السفلى,SO
SO-SO,4,Sool,1720066,,Africa/Mogadishu,8.96,47.56,Q848864,ar:صول (الصومال),SO
SO-TO,4,Togdheer,1720067,,Africa/Mogadishu,9.11,45.73,Q865590,ar:توجدير,SO
SO-WO,4,Woqooyi Galbeed,1720068,1242003.0,Africa/Mogadishu,9.88,44.55,Q877021,ar:وقويي جالبيد,SO
SR-BR,4,Brokopondo,5740849,8340.0,America/Paramaribo,4.74,-55.11,Q847680,en:Brokopondo District,SR
SR-CM,4,Commewijne,5740850,,America/Paramaribo,5.77,-54.89,Q952510,en:Commewijne District,SR
SR-CR,4,Coronie,5740851,,America/Paramaribo,5.64,-56.27,Q1130141,en:Coronie District,SR
SR-MA,4,Marowijne,5740852,,America/Paramaribo,5.63,-54.36,Q1140897,en:Marowijne District,SR
SR-NI,4,Nickerie,5740853,,America/Paramaribo,5.61,-56.89,Q1147515,en:Nickerie District,SR
SR-PM,4,Paramaribo,5740855,242946.0,America/Paramaribo,5.85,-55.18,Q1130134,en:Paramaribo District,SR
SR-PR,4,Para,5740854,,America/Paramaribo,5.35,-55.31,Q1140891,en:Para District,SR
SR-SA,4,Saramacca,5740856,,America/Paramaribo,5.72,-55.63,Q1351157,en:Saramacca District,SR
SR-SI,4,Sipaliwini,5740857,,America/Paramaribo,3.76,-56.04,Q1130138,en:Sipaliwini District,SR
SR-WA,4,Wanica,5740858,,America/Paramaribo,5.74,-55.23,Q1147524,en:Wanica District,SR
SS-BN,4,Northern Bahr el Ghazal,2190520,720898.0,Africa/Juba,8.86,26.94,Q491111,en:Northern Bahr el Ghazal,SS
SS-BW,4,Western Bahr el Ghazal,2190484,333431.0,Africa/Juba,8.34,25.91,Q332095,en:Western Bahr el Ghazal,SS
SS-EC,4,Central Equatoria,2190479,1103592.0,Africa/Juba,4.78,31.2,Q487709,en:Central Equatoria,SS
SS-EE,4,Eastern Equatoria,2190482,906126.0,Africa/Juba,4.92,33.55,Q488519,en:Eastern Equatoria,SS
SS-EW,4,Western Equatoria,2190483,619029.0,Africa/Juba,5.57,28.62,Q319979,en:Western Equatoria,SS
SS-JG,4,Jonglei,2190481,1358602.0,Africa/Juba,7.41,32.3,Q488904,en:Jonglei,SS
SS-LK,4,Lakes,2190480,695730.0,Africa/Juba,6.63,29.92,Q491096,"en:Lakes, Sudan",SS
SS-NU,4,Upper Nile,2190518,964353.0,Africa/Juba,9.9,32.81,Q487702,en:Upper Nile (state),SS
SS-UY,4,Unity,2190519,585801.0,Africa/Juba,8.93,29.9,Q319965,en:Unity State,SS
SS-WR,4,Warrap,2190521,972928.0,Africa/Juba,8.5,28.62,Q491138,en:Warrap (state),SS
ST-P,4,Príncipe Province,4508349,,Africa/Sao_Tome,1.62,7.4,Q2366966,en:Autonomous Region of Príncipe,ST
ST-S,4,São Tomé Province,4508350,,Africa/Sao_Tome,0.24,6.6,Q6710363,en:São Tomé Province,ST
SV-AH,4,Departamento de Ahuachapán,3623374,319503.0,America/El_Salvador,13.86,-89.91,Q572993,,SV
SV-CA,4,Departamento de Cabañas,3624451,214150.0,America/El_Salvador,13.88,-88.71,Q914058,,SV
SV-CH,4,Departamento de Chalatenango,3624440,274878.0,America/El_Salvador,14.15,-89.07,Q522221,es:Departamento_de_Chalatenango,SV
SV-CU,4,Departamento de Cuscatlán,3624439,216446.0,America/El_Salvador,13.85,-89.02,Q1130677,,SV
SV-LI,4,La Libertad,3624113,842624.0,America/El_Salvador,13.71,-89.37,Q930820,,SV
SV-MO,4,Departamento de Morazán,3625421,251447.0,America/El_Salvador,13.78,-88.1,Q1122836,,SV
SV-PA,4,Departamento de La Paz,3624477,288022.0,America/El_Salvador,13.48,-88.97,Q1129788,,SV
SV-SA,4,Departamento de Santa Ana,3624100,523655.0,America/El_Salvador,14.12,-89.51,Q671158,,SV
SV-SM,4,Departamento de San Miguel,3625408,546022.0,America/El_Salvador,13.54,-88.26,Q930804,,SV
SV-SO,4,Departamento de Sonsonate,3624092,518522.0,America/El_Salvador,13.7,-89.69,Q212540,,SV
SV-SS,4,Departamento de San Salvador,3624436,2266387.0,America/El_Salvador,13.77,-89.17,Q1543219,,SV
SV-SV,4,San Vicente,3624468,230205.0,America/El_Salvador,13.61,-88.72,Q1130180,,SV
SV-UN,4,Departamento de La Unión,3625432,372271.0,America/El_Salvador,13.52,-87.89,Q1130688,,SV
SV-US,4,Departamento de Usulután,3625389,464883.0,America/El_Salvador,13.38,-88.49,Q1122748,en:Usulután Department,SV
SY-DI,4,Damascus,7328462,1754000.0,Asia/Damascus,33.52,36.28,Q2007044,en:Damascus Governorate,SY
SY-DR,4,Daraa,184886,1027000.0,Asia/Damascus,32.86,36.21,Q1689560,ar:محافظة درعا,SY
SY-DY,4,Deir Ezzor,184867,1239000.0,Asia/Damascus,35.18,40.26,Q232387,ar:محافظة دير الزور,SY
SY-HA,4,Al-Hasakah,184856,1512000.0,Asia/Damascus,36.51,40.91,Q233914,ar:محافظة الحسكة,SY
SY-HI,4,Homs,184877,2145184.0,Asia/Damascus,34.34,38.3,Q214094,en:Homs Governorate,SY
SY-HL,4,Aleppo,184879,4868000.0,Asia/Damascus,36.22,37.64,Q214064,ar:محافظة حلب,SY
SY-HM,4,Hama,184880,1628000.0,Asia/Damascus,35.23,37.15,Q232355,ar:محافظة حماة,SY
SY-ID,4,Idlib,184881,1501000.0,Asia/Damascus,35.79,36.68,Q233218,ar:محافظة إدلب,SY
SY-LA,4,Latakia,184883,1364985.0,Asia/Damascus,35.57,36.02,Q233236,ar:محافظة اللاذقية,SY
SY-QU,4,Al-Qunaitra,184885,49195.0,Asia/Damascus,33.14,35.88,Q219690,ar:محافظة القنيطرة,SY
SY-RA,4,Ar-Raqqah,184878,944000.0,Asia/Damascus,36.01,38.94,Q235563,ar:محافظة الرقة,SY
SY-RD,4,Rif Dimashq,184884,2836000.0,Asia/Damascus,33.46,37.02,Q232399,ar:محافظة ريف دمشق,SY
SY-SU,4,As-Suwayda,184887,566493.0,Asia/Damascus,32.76,36.84,Q236797,ar:محافظة السويداء,SY
SY-TA,4,Tartus,184882,797000.0,Asia/Damascus,34.96,36.07,Q232382,ar:محافظة طرطوس,SY
SZ-HH,4,Hhohho,1253055,,Africa/Mbabane,-26.09,31.33,Q735570,,SZ
SZ-LU,4,Lubombo,1253040,,Africa/Mbabane,-26.55,31.84,Q856657,,SZ
SZ-MA,4,Manzini,1253032,,Africa/Mbabane,-26.55,31.23,Q305395,,SZ
SZ-SH,4,Shiselweni,1253042,,Africa/Mbabane,-27.07,31.42,Q845934,,SZ
TD-BA,4,Batha,3106605,527031.0,Africa/Ndjamena,13.97,18.8,Q180414,en:Batha Region,TD
TD-BG,4,Bahr el Gazel,3106619,,Africa/Ndjamena,14.55,16.88,Q1050621,ar:بحر الغزال (تشاد),TD
TD-BO,4,Borkou,2537744,,Africa/Ndjamena,17.18,18.23,Q1139666,en:Borkou Region,TD
TD-CB,4,Chari-Baguirmi,3106626,621785.0,Africa/Ndjamena,11.24,16.33,Q843975,fr:Chari-Baguirmi,TD
TD-EE,4,East Ennedi,7016937,,Africa/Ndjamena,17.83,23.13,Q16632169,,TD
TD-EO,4,Ennedi-Ouest,2537745,,Africa/Ndjamena,18.47,21.14,Q16632172,fr:Ennedi Ouest (région),TD
TD-GR,4,Guéra,3106508,,Africa/Ndjamena,11.49,18.63,Q175706,fr:Guéra,TD
TD-HL,4,Hadjer-Lamis,3106606,562957.0,Africa/Ndjamena,12.55,16.19,Q1042437,fr:Hadjer-Lamis,TD
TD-KA,4,Kanem,3106623,,Africa/Ndjamena,15.13,15.26,Q849841,fr:Kanem (région),TD
TD-LC,4,Lac,3217119,,Africa/Ndjamena,13.66,14.38,Q867869,fr:Lac (région),TD
TD-LO,4,Logone Occidental,3218248,,Africa/Ndjamena,8.77,15.88,Q305257,fr:Logone Occidental,TD
TD-LR,4,Logone Oriental,3218249,,Africa/Ndjamena,8.2,16.41,Q167514,fr:Logone Oriental,TD
TD-MA,4,Mandoul,3218250,,Africa/Ndjamena,8.69,17.61,Q597410,fr:Mandoul,TD
TD-MC,4,Moyen-Chari,3218253,,Africa/Ndjamena,9.43,18.65,Q177799,fr:Moyen-Chari,TD
TD-ME,4,Mayo-Kebbi Est,3218251,,Africa/Ndjamena,10.19,15.55,Q911421,fr:Mayo-Kebbi Est,TD
TD-MO,4,Mayo-Kebbi Ouest,3218252,569087.0,Africa/Ndjamena,9.34,14.75,Q910393,fr:Mayo-Kebbi Ouest,TD
TD-ND,4,N'Djamena Region,3718330,1092066.0,Africa/Ndjamena,12.15,15.03,Q3659,ar:انجمينا,TD
TD-OD,4,Ouaddaï,3106500,,Africa/Ndjamena,13.54,21.16,Q841338,fr:Ouaddaï,TD
TD-SA,4,Salamat,3106489,,Africa/Ndjamena,10.8,20.58,Q385584,fr:Salamat,TD
TD-SI,4,Sila,3106495,289776.0,Africa/Ndjamena,12.12,21.46,Q1149611,fr:Sila (Tchad),TD
TD-TA,4,Tandjilé,3218254,682817.0,Africa/Ndjamena,9.54,16.48,Q867856,fr:Tandjilé,TD
TD-TI,4,Tibesti,2537732,,Africa/Ndjamena,20.77,17.55,Q737711,fr:Tibesti,TD
TD-WF,4,Wadi Fira,2537750,494933.0,Africa/Ndjamena,15.03,21.5,Q860813,fr:Wadi Fira,TD
TG-C,4,Centrale Region,3338091,,Africa/Lome,8.62,1.07,Q316220,"en:Centrale Region, Togo",TG
TG-K,4,Kara Region,3338038,,Africa/Lome,9.59,0.87,Q316216,en:Kara Region,TG
TG-M,4,Maritime Region,3338188,,Africa/Lome,6.51,1.28,Q316291,en:Maritime Region,TG
TG-P,4,Plateaux Region,3338185,,Africa/Lome,7.45,1.13,Q316306,"en:Plateaux Region, Togo",TG
TG-S,4,Savanes Region,402968,,Africa/Lome,10.59,0.46,Q279945,"en:Savanes Region, Togo",TG
TH-10,4,Bangkok,92277,5676648.0,Asia/Bangkok,13.77,100.62,Q1861,en:Bangkok,TH
TH-11,4,Samut Prakan Province,1908815,1326608.0,Asia/Bangkok,13.6,100.71,Q271529,en:Samut Prakan Province,TH
TH-12,4,Nonthaburi Province,1908796,1246295.0,Asia/Bangkok,13.93,100.39,Q242932,en:Nonthaburi Province,TH
TH-13,4,Pathum Thani Province,1908797,1146092.0,Asia/Bangkok,14.07,100.68,Q459748,en:Pathum Thani Province,TH
TH-14,4,Phra Nakhon Si Ayutthaya Province,1908806,817441.0,Asia/Bangkok,14.34,100.53,Q476222,en:Phra Nakhon Si Ayutthaya Province,TH
TH-15,4,Ang Thong Province,1908765,280840.0,Asia/Bangkok,14.62,100.36,Q243795,en:Ang Thong Province,TH
TH-16,4,Lopburi Province,1908784,758733.0,Asia/Bangkok,15.09,100.88,Q336122,en:Lopburi Province,TH
TH-17,4,Sing Buri Province,1908820,209377.0,Asia/Bangkok,14.92,100.35,Q334836,en:Sing Buri Province,TH
TH-18,4,Chai Nat Province,1908768,328263.0,Asia/Bangkok,15.13,100.02,Q459759,en:Chainat Province,TH
TH-19,4,Saraburi Province,1908818,645024.0,Asia/Bangkok,14.62,101.0,Q337627,en:Saraburi Province,TH
TH-20,4,Chon Buri Province,1908773,1535445.0,Asia/Bangkok,13.19,101.2,Q207068,en:Chonburi Province,TH
TH-21,4,Rayong Province,1908812,723316.0,Asia/Bangkok,12.85,101.42,Q335221,en:Rayong Province,TH
TH-22,4,Chanthaburi Province,1908770,536496.0,Asia/Bangkok,12.86,102.13,Q327730,en:Chanthaburi Province,TH
TH-23,4,Trat Province,1908829,229914.0,Asia/Bangkok,12.31,102.52,Q241884,en:Trat Province,TH
TH-24,4,Chachoengsao Province,1908767,715009.0,Asia/Bangkok,13.6,101.45,Q334906,en:Chachoengsao Province,TH
TH-25,4,Prachin Buri Province,1908808,491640.0,Asia/Bangkok,14.04,101.69,Q321324,en:Prachinburi Province,TH
TH-26,4,Nakhon Nayok Province,1908787,260093.0,Asia/Bangkok,14.22,101.18,Q466212,en:Nakhon Nayok Province,TH
TH-27,4,Sa Kaeo Province,2934605,564092.0,Asia/Bangkok,13.76,102.35,Q381889,en:Sa Kaeo Province,TH
TH-30,4,Nakhon Ratchasima Province,1908790,2646401.0,Asia/Bangkok,14.96,102.12,Q271737,en:Nakhon Ratchasima Province,TH
TH-31,4,Buri Ram Province,1908766,1594850.0,Asia/Bangkok,14.82,102.96,Q327510,en:Buriram Province,TH
TH-32,4,Surin Province,1908826,1397857.0,Asia/Bangkok,14.89,103.66,Q380757,en:Surin Province,TH
TH-33,4,Si Sa Ket Province,1908821,1473011.0,Asia/Bangkok,14.85,104.38,Q380761,en:Sisaket Province,TH
TH-34,4,Ubon Ratchathani Province,1908830,1874548.0,Asia/Bangkok,15.19,105.11,Q629024,en:Ubon Ratchathani Province,TH
TH-35,4,Yasothon Province,1908873,538729.0,Asia/Bangkok,15.89,104.34,Q506598,en:Yasothon Province,TH
TH-36,4,Chaiyaphum Province,1908769,1138777.0,Asia/Bangkok,16.01,101.8,Q275377,en:Chaiyaphum Province,TH
TH-37,4,Amnat Charoen Province,2746948,378621.0,Asia/Bangkok,15.9,104.74,Q243791,en:Amnat Charoen Province,TH
TH-38,4,Bueng Kan Province,2934602,423940.0,Asia/Bangkok,18.15,103.71,Q1001862,en:Bueng Kan Province,TH
TH-39,4,Nong Bua Lam Phu Province,1925819,512117.0,Asia/Bangkok,17.18,102.3,Q261241,en:Nong Bua Lamphu Province,TH
TH-40,4,Khon Kaen Province,1908778,1805895.0,Asia/Bangkok,16.4,102.59,Q327533,en:Khon Kaen Province,TH
TH-41,4,Udon Thani Province,1908831,1586666.0,Asia/Bangkok,17.43,102.86,Q380752,en:Udon Thani Province,TH
TH-42,4,Loei Province,1908783,642773.0,Asia/Bangkok,17.41,101.63,Q275388,en:Loei Province,TH
TH-43,4,Nong Khai Province,1908795,522103.0,Asia/Bangkok,17.94,102.83,Q327737,en:Nong Khai Province,TH
TH-44,4,Maha Sarakham Province,1908786,963047.0,Asia/Bangkok,15.99,103.18,Q468554,en:Maha Sarakham Province,TH
TH-45,4,Roi Et Province,1908813,1307208.0,Asia/Bangkok,15.92,103.83,Q625463,en:Roi Et Province,TH
TH-46,4,Kalasin,1908775,985346.0,Asia/Bangkok,16.63,103.63,Q382144,en:Kalasin Province,TH
TH-47,4,Sakon Nakhon Province,1908814,1152282.0,Asia/Bangkok,17.39,103.82,Q382125,en:Sakon Nakhon Province,TH
TH-48,4,Nakhon Phanom Province,1908789,718786.0,Asia/Bangkok,17.38,104.43,Q468547,en:Nakhon Phanom Province,TH
TH-49,4,Mukdahan Province,2934603,352282.0,Asia/Bangkok,16.56,104.52,Q335119,en:Mukdahan Province,TH
TH-50,4,Chiang Mai Province,1908771,1763742.0,Asia/Bangkok,18.79,98.73,Q233588,en:Chiang Mai Province,TH
TH-51,4,Lamphun Province,1908782,405955.0,Asia/Bangkok,18.13,98.96,Q240540,en:Lamphun Province,TH
TH-52,4,Lampang Province,1908781,742883.0,Asia/Bangkok,18.34,99.51,Q240495,en:Lampang Province,TH
TH-53,4,Uttaradit Province,1908832,455403.0,Asia/Bangkok,17.75,100.52,Q273794,en:Uttaradit Province,TH
TH-54,4,Phrae Province,1908807,445090.0,Asia/Bangkok,18.19,100.06,Q244652,en:Phrae Province,TH
TH-55,4,Nan Province,1908793,478989.0,Asia/Bangkok,18.85,100.83,Q244698,en:Nan Province,TH
TH-56,4,Phayao Province,1908801,475215.0,Asia/Bangkok,19.23,100.18,Q244618,en:Phayao Province,TH
TH-57,4,Chiang Rai Province,1908772,1292130.0,Asia/Bangkok,19.85,99.87,Q236419,en:Chiang Rai Province,TH
TH-58,4,Mae Hong Son Province,1908785,282566.0,Asia/Bangkok,18.75,98.03,Q269270,en:Mae Hong Son Province,TH
TH-60,4,Nakhon Sawan Province,1908791,1063964.0,Asia/Bangkok,15.69,100.14,Q239844,en:Nakhon Sawan Province,TH
TH-61,4,Uthai Thani Province,2934606,329433.0,Asia/Bangkok,15.34,99.47,Q244649,en:Uthai Thani Province,TH
TH-62,4,Kamphaeng Phet Province,1908776,727807.0,Asia/Bangkok,16.34,99.52,Q273807,en:Kamphaeng Phet Province,TH
TH-63,4,Tak Province,1908827,654676.0,Asia/Bangkok,16.66,98.81,Q275758,en:Tak Province,TH
TH-64,4,Sukhothai Province,1908823,597257.0,Asia/Bangkok,17.25,99.7,Q380764,en:Sukhothai Province,TH
TH-65,4,Phitsanulok Province,1908805,866891.0,Asia/Bangkok,16.98,100.54,Q275781,en:Phitsanulok Province,TH
TH-66,4,Phichit Province,1908804,539374.0,Asia/Bangkok,16.24,100.36,Q237874,en:Phichit Province,TH
TH-67,4,Phetchabun Province,1908802,994540.0,Asia/Bangkok,16.27,101.15,Q240520,en:Phetchabun Province,TH
TH-70,4,Ratchaburi Province,1908811,873518.0,Asia/Bangkok,13.53,99.58,Q335492,en:Ratchaburi Province,TH
TH-71,4,Kanchanaburi Province,1908777,893151.0,Asia/Bangkok,14.59,99.05,Q275740,en:Kanchanaburi Province,TH
TH-72,4,Suphan Buri Province,1908824,848720.0,Asia/Bangkok,14.61,99.9,Q272247,en:Suphan Buri Province,TH
TH-73,4,Nakhon Pathom Province,1908788,917053.0,Asia/Bangkok,13.92,100.11,Q334841,en:Nakhon Pathom Province,TH
TH-74,4,Samut Sakhon Province,1908816,577964.0,Asia/Bangkok,13.57,100.22,Q334686,en:Samut Sakhon Province,TH
TH-75,4,Samut Songkhram Province,1908817,193791.0,Asia/Bangkok,13.39,99.96,Q459742,en:Samut Songkhram Province,TH
TH-76,4,Phetchaburi Province,1908803,484294.0,Asia/Bangkok,12.94,99.62,Q244699,en:Phetchaburi Province,TH
